revenue,num_purchases,purchase,ab_group,av_site visit
0,0,0,B,-1.093446986
0,0,0,B,4.604673745
0,0,0,B,6.841339495
0,0,0,B,9.456391421
0,0,0,B,9.089664968
0,0,0,B,3.263632902
0,0,0,B,7.438340912
0,0,0,B,9.131083356
0,0,0,B,15.4838038
0,0,0,B,9.258471732
0,0,0,B,8.397976057
0,0,0,B,7.394730642
0,0,0,B,6.510924618
0,0,0,B,6.850225259
0,0,0,B,9.029483703
0,0,0,B,9.944253474
0,0,0,B,-3.862603694
0,0,0,B,8.321000973
0,0,0,B,-1.334936019
1.001589,1,1,B,9.997490747
0,0,0,B,2.552608134
0,0,0,B,6.574225449
0,0,0,B,0.909605955
0,0,0,B,8.364743121
0,0,0,B,11.49649718
0,0,0,B,6.602278813
0,0,0,B,14.40947228
0,0,0,B,7.321730049
0,0,0,B,4.632777131
0,0,0,B,2.383687683
0,0,0,B,10.02390702
0,0,0,B,5.363019522
0,0,0,B,4.799305611
0,0,0,B,6.692155079
0,0,0,B,6.65678483
0,0,0,B,7.549708539
1.31527,1,1,B,7.685264177
0,0,0,B,8.453991836
0,0,0,B,9.23048658
0,0,0,B,3.805337041
1.215308,1,1,B,4.859168552
0,0,0,B,8.058607204
0,0,0,B,7.501673576
0,0,0,B,-5.856070561
0,0,0,B,7.607988959
0,0,0,B,3.375973688
0,0,0,B,10.036358
0,0,0,B,3.2038791
0,0,0,B,4.078421921
0,0,0,B,6.881789272
0,0,0,B,5.777203409
0,0,0,B,5.718659235
0,0,0,B,15.29837602
0,0,0,B,-0.854286259
0,0,0,B,9.445086402
0,0,0,B,3.645702531
0,0,0,B,5.938797881
0,0,0,B,7.295368345
0,0,0,B,11.5043825
0,0,0,B,6.692464308
0,0,0,B,9.12061962
0,0,0,B,9.34415068
0,0,0,B,8.598383215
0,0,0,B,12.63161932
0,0,0,B,4.564528649
0,0,0,B,3.020706867
0,0,0,B,16.01043762
0,0,0,B,7.889491212
0,0,0,B,4.202686182
0,0,0,B,5.607227945
0,0,0,B,0.711063262
0,0,0,B,5.041472218
0,0,0,B,6.354973561
0,0,0,B,3.780025804
0,0,0,B,8.738445399
0,0,0,B,10.01068297
0,0,0,B,-1.223541108
0,0,0,B,0.476377249
0,0,0,B,8.142694537
0,0,0,B,7.199507604
0,0,0,B,-0.388297554
0,0,0,B,5.762023943
0,0,0,B,5.02822088
0,0,0,B,3.905276867
0,0,0,B,3.001716618
0,0,0,B,6.434777174
0,0,0,B,6.570523805
0,0,0,B,10.87999619
0,0,0,B,13.23635145
0,0,0,B,11.13621904
0,0,0,B,16.1649062
0,0,0,B,10.01989615
0,0,0,B,11.9106174
0,0,0,B,5.831609382
0,0,0,B,3.881743691
0,0,0,B,9.998286555
0,0,0,B,6.875659278
0,0,0,B,0.329730323
0,0,0,B,4.053219822
0,0,0,B,8.020499376
0,0,0,B,8.76783572
0,0,0,B,9.843144948
0,0,0,B,7.90261522
0,0,0,B,4.562664185
0,0,0,B,10.89877726
0,0,0,B,6.935690476
0,0,0,B,5.779136086
0,0,0,B,12.77969416
0,0,0,B,10.82604497
0,0,0,B,6.020156729
0,0,0,B,7.432192728
0,0,0,B,-1.309906725
0,0,0,B,-1.90297003
0,0,0,B,9.8540316
0,0,0,B,8.909739631
0,0,0,B,14.44919901
0,0,0,B,12.76621545
0,0,0,B,2.406170392
0,0,0,B,3.516963556
0,0,0,B,13.30425432
0,0,0,B,7.344417395
0,0,0,B,8.537065082
0,0,0,B,12.83599188
0,0,0,B,12.86806066
0,0,0,B,8.678273229
0,0,0,B,12.90580469
0,0,0,B,4.489122443
0,0,0,B,9.676161721
0,0,0,B,8.125905265
0,0,0,B,5.65786861
0,0,0,B,9.613770385
0,0,0,B,2.667440935
0,0,0,B,6.500106178
0,0,0,B,4.762489266
0,0,0,B,3.427341948
0,0,0,B,8.500503395
0,0,0,B,1.557093423
0,0,0,B,12.83513695
0,0,0,B,6.782454261
0,0,0,B,5.378776518
0,0,0,B,8.207182259
0,0,0,B,7.571281753
0,0,0,B,10.61039468
0,0,0,B,3.474444679
0,0,0,B,12.78307748
0,0,0,B,8.395388545
0,0,0,B,9.893080755
19.294907,2,1,B,1.121081663
0,0,0,B,3.900661181
0,0,0,B,7.541386662
0,0,0,B,10.25472313
0,0,0,B,4.038940756
0,0,0,B,5.195731614
0,0,0,B,8.784911483
0,0,0,B,8.855883902
0,0,0,B,3.62797648
0,0,0,B,6.765269358
0,0,0,B,3.893521648
0,0,0,B,6.98987817
0,0,0,B,15.40213118
0,0,0,B,6.73364168
0,0,0,B,11.40477464
0,0,0,B,7.045575626
0,0,0,B,7.458313416
0,0,0,B,10.87904122
0,0,0,B,6.232992132
0,0,0,B,8.707813617
0,0,0,B,4.541736712
0,0,0,B,13.07819032
0,0,0,B,7.47614406
0,0,0,B,2.998115019
0,0,0,B,8.697518137
0,0,0,B,8.845756679
0,0,0,B,11.66180693
0,0,0,B,7.98813046
0,0,0,B,10.30062988
0,0,0,B,8.853860276
0,0,0,B,7.222777026
0,0,0,B,4.100272531
0,0,0,B,9.632496881
0,0,0,B,8.207818905
0,0,0,B,3.812176442
0,0,0,B,-2.828399079
0,0,0,B,8.675290087
0,0,0,B,8.491381163
0,0,0,B,3.6527784
0,0,0,B,8.414460649
0,0,0,B,8.25151103
0,0,0,B,6.575767042
0,0,0,B,2.258241079
0,0,0,B,7.269329512
0,0,0,B,12.36001692
0,0,0,B,0.625916368
0,0,0,B,10.9492815
0,0,0,B,11.84279638
0,0,0,B,12.53154762
0,0,0,B,9.595844244
0,0,0,B,8.872786861
0,0,0,B,9.469183464
0,0,0,B,4.423866198
0,0,0,B,4.737469066
0,0,0,B,11.72729055
0,0,0,B,-0.536727089
0,0,0,B,5.218946466
0,0,0,B,13.89207894
0,0,0,B,9.990710464
0,0,0,B,13.08855856
0,0,0,B,12.14947799
0,0,0,B,5.230192368
0,0,0,B,6.758511813
0,0,0,B,3.199468051
0,0,0,B,15.36516932
0,0,0,B,5.601661837
0,0,0,B,8.440695023
0,0,0,B,7.198898242
0,0,0,B,6.994775799
0,0,0,B,14.19850589
0,0,0,B,0.426864358
0,0,0,B,8.21164333
0,0,0,B,-1.850437616
0,0,0,B,5.840922608
0,0,0,B,7.504752216
0,0,0,B,11.36654857
0,0,0,B,3.994220901
0,0,0,B,7.17440555
0,0,0,B,1.997516233
0,0,0,B,8.971448846
0,0,0,B,3.042152752
0,0,0,B,9.53423962
0,0,0,B,8.050726433
0,0,0,B,19.03236109
0,0,0,B,-2.567628758
0,0,0,B,3.394254531
0,0,0,B,-1.318201317
0,0,0,B,2.096778485
0,0,0,B,7.491519068
0,0,0,B,1.295422703
0,0,0,B,8.661056495
0,0,0,B,10.60949428
0,0,0,B,11.23152499
0,0,0,B,1.855062078
0,0,0,B,1.383689164
0,0,0,B,0.895490598
0,0,0,B,7.889804988
0,0,0,B,5.480066943
0,0,0,B,5.901458576
0,0,0,B,11.63362169
0,0,0,B,4.645673766
0,0,0,B,12.906696
0,0,0,B,7.755931915
0,0,0,B,10.87567609
0,0,0,B,16.66156306
0,0,0,B,9.064017217
0,0,0,B,6.478760337
0,0,0,B,13.00295692
0,0,0,B,12.34250915
0,0,0,B,2.628432707
0,0,0,B,-1.226196833
0,0,0,B,1.576083673
0,0,0,B,13.34147084
0,0,0,B,0.008678694
0,0,0,B,9.908774086
0,0,0,B,-3.96970579
0,0,0,B,3.792913344
0,0,0,B,11.12957973
0,0,0,B,7.803780431
0,0,0,B,10.53157787
0,0,0,B,5.126723704
0,0,0,B,4.86131496
0,0,0,B,17.02172296
0,0,0,B,1.914106474
0,0,0,B,4.65781552
0,0,0,B,5.75394763
0,0,0,B,6.682623575
0,0,0,B,10.5641014
0,0,0,B,2.001627149
0,0,0,B,2.579219949
0,0,0,B,0.542424754
0,0,0,B,7.739174475
0,0,0,B,10.6562514
0,0,0,B,5.254334905
0,0,0,B,8.395065674
0,0,0,B,12.2956156
0,0,0,B,13.22836608
0,0,0,B,6.848388079
0,0,0,B,10.19346412
0,0,0,B,1.025657479
0,0,0,B,4.101486706
0,0,0,B,5.847661964
0,0,0,B,6.761585905
0,0,0,B,9.048801371
0,0,0,B,9.464431355
0,0,0,B,7.495520844
0,0,0,B,10.07347448
0,0,0,B,3.226807462
0,0,0,B,10.54090928
0,0,0,B,8.579656719
0,0,0,B,8.959484444
0,0,0,B,13.70885213
0,0,0,B,6.196344043
0,0,0,B,7.304563337
0,0,0,B,4.695932443
0,0,0,B,7.848932296
0,0,0,B,1.153368725
0,0,0,B,8.933213689
0,0,0,B,4.595401446
0,0,0,B,9.272327884
0,0,0,B,12.06122972
0,0,0,B,12.75613824
0,0,0,B,4.460755303
0,0,0,B,14.83431545
0,0,0,B,4.006153472
0,0,0,B,1.951213858
0,0,0,B,8.523013389
0,0,0,B,11.48469194
3.640755,2,1,B,-1.266250979
0,0,0,B,6.952225089
0,0,0,B,7.80689545
0,0,0,B,7.039454726
0,0,0,B,9.576112756
0,0,0,B,11.39107765
0,0,0,B,11.49762495
0,0,0,B,7.068831405
0,0,0,B,9.69659352
0,0,0,B,10.11534307
0,0,0,B,4.647883838
0,0,0,B,10.88384336
0,0,0,B,0.582806319
0,0,0,B,2.162589521
0,0,0,B,-1.309906725
0,0,0,B,10.07874046
0,0,0,B,6.05181624
38.96,4,1,B,5.526696736
0,0,0,B,-1.081150618
0,0,0,B,13.06596671
0,0,0,B,6.349994078
0,0,0,B,9.297616384
0,0,0,B,8.934914444
0,0,0,B,6.764650902
0,0,0,B,1.525170159
0,0,0,B,7.943287823
0,0,0,B,8.657418516
0,0,0,B,5.926683411
0,0,0,B,11.658269
0,0,0,B,5.632739271
0,0,0,B,7.500441211
0,0,0,B,2.840963429
0,0,0,B,3.450497684
0,0,0,B,2.490516931
0,0,0,B,11.18306711
0,0,0,B,5.689764589
0,0,0,B,4.375603862
0,0,0,B,5.450522007
0,0,0,B,3.043171386
0,0,0,B,12.84894308
0,0,0,B,-1.380228855
0,0,0,B,13.17115887
0,0,0,B,12.85674655
0,0,0,B,4.121632014
0,0,0,B,6.730876816
0,0,0,B,12.60210622
0,0,0,B,10.27530955
0,0,0,B,12.41609636
0,0,0,B,8.194772203
0,0,0,B,-4.5859794
0,0,0,B,10.17898496
0,0,0,B,9.928455551
0,0,0,B,10.67362275
0,0,0,B,5.117410478
0,0,0,B,6.134152795
0,0,0,B,3.752859197
0,0,0,B,7.872006176
0,0,0,B,8.537065082
0,0,0,B,12.89609129
0,0,0,B,20.5003583
0,0,0,B,6.432917257
0,0,0,B,5.651997821
0,0,0,B,10.47333383
0,0,0,B,7.929822754
0,0,0,B,3.076640791
0,0,0,B,6.605362
0,0,0,B,8.901590558
0,0,0,B,9.371862984
0,0,0,B,11.86776201
0,0,0,B,9.784009603
0,0,0,B,10.73544111
0,0,0,B,10.23338184
0,0,0,B,5.491994966
0,0,0,B,11.61378561
0,0,0,B,6.429820428
0,0,0,B,7.262590156
0,0,0,B,11.22000169
0,0,0,B,12.31500603
0,0,0,B,9.480529411
0,0,0,B,6.080256139
0,0,0,B,3.2072988
0,0,0,B,5.752328729
0,0,0,B,2.742019501
0,0,0,B,7.721193765
0,0,0,B,15.48933353
0,0,0,B,6.930792847
0,0,0,B,9.116090336
0,0,0,B,6.380466698
0,0,0,B,1.240916685
0,0,0,B,4.631299202
0,0,0,B,10.35295311
0,0,0,B,12.55879608
0,0,0,B,11.25149749
0,0,0,B,7.296596163
0,0,0,B,6.292982402
0,0,0,B,6.368347681
0,0,0,B,6.663251338
1.99,1,1,B,3.505576683
0,0,0,B,3.023780959
0,0,0,B,7.150231181
0,0,0,B,-0.561247066
0,0,0,B,3.191619112
0,0,0,B,11.46957613
0,0,0,B,4.982014002
0,0,0,B,5.098065526
0,0,0,B,1.673035808
0,0,0,B,7.408241185
0,0,0,B,9.769803296
0,0,0,B,4.874502633
0,0,0,B,1.146038198
0,0,0,B,1.924656612
0,0,0,B,9.178340701
0,0,0,B,14.62844223
0,0,0,B,19.05913662
0,0,0,B,9.295829227
0,0,0,B,9.71405127
0,0,0,B,14.00431058
0,0,0,B,5.948038347
0,0,0,B,5.179988261
0,0,0,B,1.405535226
0,0,0,B,-0.140696716
0,0,0,B,5.026124495
0,0,0,B,21.17091055
0,0,0,B,2.751923898
0,0,0,B,5.504896148
0,0,0,B,6.214520294
0,0,0,B,13.13145033
0,0,0,B,5.353619894
0,0,0,B,5.799767973
0,0,0,B,9.153802534
0,0,0,B,6.238626451
0,0,0,B,8.039385034
0,0,0,B,5.558651833
0,0,0,B,10.79720489
0,0,0,B,10.88384336
0,0,0,B,1.957471181
0,0,0,B,4.667001417
0,0,0,B,9.762518243
0,0,0,B,15.32635208
0,0,0,B,11.86900802
0,0,0,B,3.014558683
0,0,0,B,7.683095032
0,0,0,B,9.233669811
0,0,0,B,8.738445399
0,0,0,B,9.227658051
0,0,0,B,1.695827745
0,0,0,B,2.754670572
0,0,0,B,8.282529347
0,0,0,B,0.701240719
1.99,1,1,B,5.397516656
0,0,0,B,7.896362444
0,0,0,B,6.852676347
0,0,0,B,9.431980584
0,0,0,B,4.169289536
0,0,0,B,5.261801857
0,0,0,B,7.98028152
0,0,0,B,6.364304977
0,0,0,B,10.0046803
0,0,0,B,6.108327693
0,0,0,B,5.580015863
0,0,0,B,15.28578862
0,0,0,B,-1.24213118
0,0,0,B,8.314902811
0,0,0,B,9.725465429
0,0,0,B,10.56365575
0,0,0,B,2.330855136
0,0,0,B,10.27026185
0,0,0,B,4.001633283
2.448556,1,1,B,5.84316906
0,0,0,B,8.857907528
0,0,0,B,7.811870387
0,0,0,B,10.31631411
0,0,0,B,1.704904502
0,0,0,B,8.999561328
0,0,0,B,11.65062924
0,0,0,B,7.536766429
0,0,0,B,10.93464773
0,0,0,B,7.072196535
0,0,0,B,2.063363649
0,0,0,B,6.092247827
0,0,0,B,11.52304533
0,0,0,B,10.46501195
0,0,0,B,5.232579792
0,0,0,B,5.721897037
0,0,0,B,3.185234459
0,0,0,B,3.795055204
0,0,0,B,7.867954377
0,0,0,B,1.547561919
0,0,0,B,11.90681571
0,0,0,B,6.743159542
0,0,0,B,6.319171302
0,0,0,B,13.94484782
0,0,0,B,2.563622115
0,0,0,B,10.9615142
0,0,0,B,14.15423169
0,0,0,B,8.430972525
0,0,0,B,8.411873136
0,0,0,B,8.056715455
0,0,0,B,5.443869054
0,0,0,B,2.030267137
0,0,0,B,7.596884029
0,0,0,B,5.339168024
0,0,0,B,2.66406671
0,0,0,B,4.282571649
4.99,1,1,B,-0.828201951
0,0,0,B,12.3308949
0,0,0,B,6.728725861
2.432369,1,1,B,-0.952948244
0,0,0,B,8.093008841
10.527881,4,1,B,9.68750312
0,0,0,B,5.139129211
0,0,0,B,4.032810761
0,0,0,B,4.583518898
0,0,0,B,6.155535015
0,0,0,B,12.43179424
0,0,0,B,12.03080712
0,0,0,B,3.440320438
0,0,0,B,-0.839006748
0,0,0,B,8.102490324
0,0,0,B,5.531316969
0,0,0,B,10.27867468
0,0,0,B,7.603359631
0,0,0,B,2.433309714
0,0,0,B,-1.749738363
0,0,0,B,6.66970875
0,0,0,B,6.938141564
0,0,0,B,8.744784577
0,0,0,B,10.93464773
0,0,0,B,5.361341504
0,0,0,B,14.3592318
0,0,0,B,8.351864676
0,0,0,B,8.051672307
0,0,0,B,7.059345375
0,0,0,B,11.40368324
0,0,0,B,7.318355824
0,0,0,B,12.66144166
0,0,0,B,3.237985152
0,0,0,B,11.09701982
0,0,0,B,11.61436769
0,0,0,B,3.196530383
0,0,0,B,-0.24128683
0,0,0,B,16.37474481
0,0,0,B,7.139212653
0,0,0,B,2.205308487
0,0,0,B,6.167785909
0,0,0,B,13.3834895
0,0,0,B,4.291161826
0,0,0,B,8.12717401
0,0,0,B,5.726762833
0,0,0,B,2.880462784
0,0,0,B,4.573468982
0,0,0,B,-1.128298823
0,0,0,B,6.933243935
0,0,0,B,4.016830939
0,0,0,B,3.033485268
0,0,0,B,10.46938662
0,0,0,B,5.923495632
0,0,0,B,14.75566235
0,0,0,B,14.98601916
0,0,0,B,10.91182851
0,0,0,B,9.342358976
0,0,0,B,1.630762494
0,0,0,B,5.018093657
0,0,0,B,13.76260327
0,0,0,B,9.243933459
0,0,0,B,0.262700564
0,0,0,B,8.379572432
0,0,0,B,6.128800419
0,0,0,B,-1.691239663
0,0,0,B,4.640889824
0,0,0,B,-1.498463166
0,0,0,B,6.644479367
0,0,0,B,13.34252586
0,0,0,B,1.089340298
0,0,0,B,6.597967808
0,0,0,B,-3.115944924
0,0,0,B,9.580200935
0,0,0,B,5.457170414
0,0,0,B,9.815241651
0,0,0,B,6.657712515
4.99,1,1,B,1.992705006
0,0,0,B,9.067818905
0,0,0,B,6.833058546
0,0,0,B,8.459839887
0,0,0,B,8.199542503
0,0,0,B,10.8934749
0,0,0,B,9.326215445
0,0,0,B,-3.344701031
0,0,0,B,2.15672328
0,0,0,B,13.60018571
0,0,0,B,3.592760845
0,0,0,B,-1.24213118
0,0,0,B,11.21112502
0,0,0,B,15.07424015
0,0,0,B,7.815603862
0,0,0,B,10.9561209
0,0,0,B,6.512470759
0,0,0,B,5.292624632
0,0,0,B,5.697240635
0,0,0,B,3.67173227
0,0,0,B,5.364029061
0,0,0,B,2.442913978
0,0,0,B,5.569174686
0,0,0,B,10.19346412
1.99,1,1,B,12.493076
0,0,0,B,6.648171916
0,0,0,B,13.82899638
0,0,0,B,9.764046194
0,0,0,B,13.94351996
0,0,0,B,9.231900844
0,0,0,B,6.086886355
0,0,0,B,10.73684173
0,0,0,B,7.514906724
0,0,0,B,6.334123395
0,0,0,B,3.190645952
0,0,0,B,8.50735189
0,0,0,B,1.348891896
0,0,0,B,11.89732059
0,0,0,B,7.214509719
0,0,0,B,9.325142241
0,0,0,B,8.174426807
0,0,0,B,9.465527296
0,0,0,B,8.366034603
0,0,0,B,9.09660896
0,0,0,B,1.890059434
0,0,0,B,10.61401447
0,0,0,B,3.134784788
0,0,0,B,5.050871846
0,0,0,B,9.925699782
0,0,0,B,10.59101335
0,0,0,B,9.023972165
0,0,0,B,9.068164513
0,0,0,B,3.44587745
3.98,2,1,B,6.94946932
0,0,0,B,11.54067133
0,0,0,B,6.420202521
0,0,0,B,5.16593202
0,0,0,B,4.965843186
0,0,0,B,11.1515986
0,0,0,B,1.768387233
0,0,0,B,1.397149685
0,0,0,B,4.763212314
0,0,0,B,8.988238119
0,0,0,B,6.660172698
0,0,0,B,8.439076123
0,0,0,B,10.19346412
0,0,0,B,5.002000148
0,0,0,B,5.91360033
0,0,0,B,1.381997503
0,0,0,B,0.724069036
0,0,0,B,10.57754373
0,0,0,B,6.296101969
0,0,0,B,8.545568857
0,0,0,B,4.601708792
0,0,0,B,8.387962521
0,0,0,B,0.752026903
0,0,0,B,1.917617123
0,0,0,B,12.69729394
1.99,1,1,B,5.312888174
0,0,0,B,11.09600118
0,0,0,B,6.989264261
0,0,0,B,4.352097971
0,0,0,B,7.82836862
0,0,0,B,3.581564965
0,0,0,B,12.04796929
0,0,0,B,8.164267751
0,0,0,B,1.381151673
0,0,0,B,2.260778569
0,0,0,B,5.043909664
0,0,0,B,5.930189513
0,0,0,B,16.5220102
0,0,0,B,9.081679604
0,0,0,B,5.826789061
0,0,0,B,6.88515895
0,0,0,B,8.319714038
0,0,0,B,7.578375812
0,0,0,B,1.782393451
0,0,0,B,11.09043508
0,0,0,B,11.81123691
0,0,0,B,2.587278072
0,0,0,B,1.70866981
0,0,0,B,3.153165676
0,0,0,B,5.879394234
0,0,0,B,-0.118959793
0,0,0,B,9.86610969
0,0,0,B,3.735096766
0,0,0,B,7.866394594
0,0,0,B,3.992574716
0,0,0,B,10.08563443
0,0,0,B,10.2900661
0,0,0,B,11.49649718
0,0,0,B,5.228832674
0,0,0,B,4.309469955
0,0,0,B,0.608999767
0,0,0,B,0.112852217
0,0,0,B,12.43778781
0,0,0,B,1.553928382
0,0,0,B,11.84839887
0,0,0,B,-0.470261216
0,0,0,B,12.88204869
0,0,0,B,10.62895747
2.99,1,1,B,3.316838342
0,0,0,B,4.814412318
0,0,0,B,2.176241037
0,0,0,B,6.237062121
0,0,0,B,11.53725163
0,0,0,B,10.0746932
0,0,0,B,8.906683729
0,0,0,B,6.329762368
0,0,0,B,5.505892045
0,0,0,B,13.08761268
0,0,0,B,0.070615283
0,0,0,B,11.59637789
0,0,0,B,3.50603143
0,0,0,B,7.544469849
0,0,0,B,11.44729351
0,0,0,B,4.667738108
0,0,0,B,10.52226464
0,0,0,B,11.9201489
0,0,0,B,3.693241819
0,0,0,B,5.27333425
0,0,0,B,0.902566466
0,0,0,B,1.745386112
0,0,0,B,-0.453963071
0,0,0,B,6.22516593
0,0,0,B,4.916775947
0,0,0,B,2.582676029
0,0,0,B,14.29758624
0,0,0,B,8.63957423
0,0,0,B,11.65180249
0,0,0,B,5.030662873
0,0,0,B,5.895387698
0,0,0,B,7.599657988
0,0,0,B,9.980751497
0,0,0,B,8.695189831
0,0,0,B,10.69061211
0,0,0,B,0.046331774
0,0,0,B,3.146217136
0,0,0,B,4.048736014
0,0,0,B,10.83602212
0,0,0,B,12.59894118
0,0,0,B,9.103907655
0,0,0,B,7.253095032
0,0,0,B,3.470306478
0,0,0,B,6.659558789
0,0,0,B,4.495161488
0,0,0,B,2.873023118
0,0,0,B,8.27132892
0,0,0,B,4.943287717
0,0,0,B,-1.62146323
0,0,0,B,18.32280971
0,0,0,B,12.55488526
0,0,0,B,4.227992872
0,0,0,B,7.443561412
0,0,0,B,11.40148227
0,0,0,B,8.709809958
0,0,0,B,3.407333065
0,0,0,B,9.140860425
0,0,0,B,12.66467946
0,0,0,B,5.842850737
0,0,0,B,10.11697561
0,0,0,B,4.868804649
0,0,0,B,-1.992828107
0,0,0,B,6.10233867
0,0,0,B,-1.287969713
0,0,0,B,12.92443114
0,0,0,B,0.954480424
0,0,0,B,3.51468982
0,0,0,B,5.749100023
0,0,0,B,4.300911609
0,0,0,B,8.032459231
0,0,0,B,6.010643414
0,0,0,B,8.407343853
0,0,0,B,13.12666639
0,0,0,B,9.459315447
0,0,0,B,7.462924554
0,0,0,B,3.294874045
0,0,0,B,8.886329237
0,0,0,B,7.674741323
0,0,0,B,6.282063918
0,0,0,B,9.32872565
0,0,0,B,6.294855961
0,0,0,B,5.897625055
0,0,0,B,3.655870682
0,0,0,B,4.691912477
0,0,0,B,3.246716301
0,0,0,B,7.64042154
0,0,0,B,5.034846549
0,0,0,B,7.00272933
0,0,0,B,8.52889782
0,0,0,B,7.201344783
0,0,0,B,1.514720065
0,0,0,B,12.62440703
0,0,0,B,-3.888651623
0,0,0,B,10.35851922
0,0,0,B,5.104286469
0,0,0,B,6.967531885
0,0,0,B,1.463524609
0,0,0,B,7.011301318
0,0,0,B,7.089026735
0,0,0,B,10.63621523
0,0,0,B,2.823219188
0,0,0,B,-0.326233635
0,0,0,B,3.456955096
0,0,0,B,6.211387085
0,0,0,B,10.16330527
0,0,0,B,8.907361302
0,0,0,B,15.99202944
0,0,0,B,8.228532647
0,0,0,B,11.75382961
0,0,0,B,9.08064278
0,0,0,B,10.4715785
0,0,0,B,3.563584255
0,0,0,B,4.697032932
12.286566,2,1,B,7.59070856
0,0,0,B,10.14029506
0,0,0,B,6.917932592
0,0,0,B,1.210539562
0,0,0,B,1.804375938
0,0,0,B,6.81220838
0,0,0,B,1.763948898
0,0,0,B,3.191137079
0,0,0,B,0.44872861
0,0,0,B,12.4732672
0,0,0,B,10.68279955
0,0,0,B,-0.03701432
0,0,0,B,10.79815077
0,0,0,B,10.99250069
0,0,0,B,-1.039859558
0,0,0,B,4.9668982
14.99,1,1,B,14.51704732
0,0,0,B,13.57948561
0,0,0,B,0.728380041
0,0,0,B,0.591955836
0,0,0,B,3.978122845
0,0,0,B,6.037259777
0,0,0,B,12.12769559
1.002704,1,1,B,8.02931238
0,0,0,B,7.351165845
0,0,0,B,5.203248588
0,0,0,B,8.764493327
0,0,0,B,6.841948857
0,0,0,B,15.50897862
0,0,0,B,9.100778993
0,0,0,B,3.343431967
0,0,0,B,6.878110366
0,0,0,B,-0.170564522
0,0,0,B,4.993591869
0,0,0,B,3.584257069
0,0,0,B,7.185733307
0,0,0,B,12.70633431
0,0,0,B,1.314512997
0,0,0,B,7.050468707
0,0,0,B,14.21196641
0,0,0,B,9.150646588
0,0,0,B,8.180147529
0,0,0,B,7.037926775
0,0,0,B,7.844566721
0,0,0,B,10.52803084
0,0,0,B,2.304743543
0,0,0,B,6.623538252
0,0,0,B,5.166618689
0,0,0,B,7.490600478
0,0,0,B,8.316185199
0,0,0,B,1.090286173
0,0,0,B,5.163530954
0,0,0,B,5.723197614
0,0,0,B,8.643535079
0,0,0,B,6.94732746
0,0,0,B,6.055927156
0,0,0,B,6.694310582
0,0,0,B,4.137702785
0,0,0,B,6.938141564
0,0,0,B,4.085306795
0,0,0,B,6.085935933
0,0,0,B,6.431985025
0,0,0,B,12.18451173
0,0,0,B,8.046947482
0,0,0,B,6.106435944
0,0,0,B,5.123622327
0,0,0,B,-3.061811799
0,0,0,B,12.47403118
0,0,0,B,-1.788664736
0,0,0,B,6.32851636
0,0,0,B,-2.6188515
0,0,0,B,5.887711563
0,0,0,B,8.723120413
0,0,0,B,10.7755862
0,0,0,B,4.508340066
0,0,0,B,13.89076926
0,0,0,B,14.9454557
0,0,0,B,9.118527782
0,0,0,B,6.162447175
0,0,0,B,7.297823981
0,0,0,B,4.907562765
0,0,0,B,7.295982254
0,0,0,B,1.842829374
0,0,0,B,6.439115463
0,0,0,B,3.991337803
0,0,0,B,14.42922651
0,0,0,B,5.811036612
0,0,0,B,11.64475391
0,0,0,B,9.131083356
0,0,0,B,5.247204467
0,0,0,B,7.337364263
0,0,0,B,0.386246324
0,0,0,B,6.587790562
0,0,0,B,10.10433364
0,0,0,B,5.778490344
0,0,0,B,11.05267286
0,0,0,B,4.461892172
0,0,0,B,4.573841875
0,0,0,B,10.70119863
0,0,0,B,11.28697688
0,0,0,B,11.81986802
0,0,0,B,4.362902768
0,0,0,B,9.236148184
0,0,0,B,6.395377863
0,0,0,B,3.193092493
0,0,0,B,2.123926901
0,0,0,B,9.113302735
0,0,0,B,8.858248588
0,0,0,B,1.944247128
0,0,0,B,7.291080078
0,0,0,B,4.830915099
0,0,0,B,14.09791578
0,0,0,B,5.440544851
0,0,0,B,7.632695383
0,0,0,B,8.849808478
0,0,0,B,1.240916685
0,0,0,B,0.579368429
0,0,0,B,10.00668119
0,0,0,B,7.428813955
0,0,0,B,5.543508746
0,0,0,B,6.852062438
0,0,0,B,2.06068064
0,0,0,B,7.164000931
0,0,0,B,-2.357062545
0,0,0,B,3.140760168
0,0,0,B,11.48357326
0,0,0,B,5.937524588
0,0,0,B,1.606679075
0,0,0,B,4.027080945
0,0,0,B,7.279438546
0,0,0,B,10.40973741
0,0,0,B,1.294558683
0,0,0,B,7.749106157
0,0,0,B,8.871431714
0,0,0,B,6.595807758
0,0,0,B,10.07064595
0,0,0,B,6.871984919
0,0,0,B,12.86631443
0,0,0,B,8.783569978
0,0,0,B,5.799122232
0,0,0,B,6.843786036
0,0,0,B,13.68602382
0,0,0,B,4.633882167
0,0,0,B,5.358653948
0,0,0,B,10.87999619
0,0,0,B,7.424516593
0,0,0,B,8.155381988
0,0,0,B,-0.01478627
0,0,0,B,8.831941454
0,0,0,B,11.92396878
0,0,0,B,9.38196747
0,0,0,B,10.76387191
0,0,0,B,1.572136466
0,0,0,B,16.29470928
0,0,0,B,6.487732503
0,0,0,B,5.450522007
0,0,0,B,1.944947439
0,0,0,B,4.536870915
0,0,0,B,7.259834387
0,0,0,B,11.45396011
0,0,0,B,14.28205207
0,0,0,B,5.446201908
